id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,flip,text,aug_text
654,0,21,21,20,-0.042105263157894736,0.4,0.9468936400485467,False,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,a science-fiction pastiche so lacking in originality that if you stripped aside IT inspirations there would be cute little left . 
114,1,27,27,26,0.4707692307692308,0.8,0.8487642674240065,False,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","it haunts you , you ca n't forget it , you admire IT concept and are able to resolve some of the confusions you had while watching it . "
25,0,24,24,24,0.34057971014492755,0.7,0.8978822070064248,False,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","snick , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . "
759,0,30,30,30,0.32413793103448274,0.6,0.7829647762285664,False,"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ","if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . "
281,0,9,9,9,0.9444444444444444,1.0,0.9898460800652057,False,chokes on its own depiction of upper-crust decorum . ,chokes on its own depiction of upper-crust decorum . 
250,1,13,13,13,0.38461538461538464,0.9,0.5765514882306082,False,one of the more intelligent children 's movies to hit theaters this year . ,one of the more intelligent children 's movies to hit theaters this year . 
228,1,15,15,15,0.7142857142857143,0.9,0.9315452998093982,False,it provides an honest look at a community striving to anchor itself in new grounds . ,it provides an reliable look at a community striving to anchor itself in new grounds . 
142,0,13,13,13,0.5897435897435898,0.9,0.9282828933658851,False,what better message than ` love thyself ' could young women of any size receive ? ,what better message than ` love thyself ' could young women of any size receive ? 
754,1,13,13,13,0.46153846153846156,0.7,0.8753157353328324,False,the film will play equally well on both the standard and giant screens . ,the film will play equally well on both the standard and giant screens . 
104,1,44,44,44,0.3572938689217759,0.5,0.8141661922227102,False,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the torpedo is stoic , the wife is patient , the kids are as cute as all amaze-taboo and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . "
692,0,23,23,23,0.3201581027667984,0.5,0.9487546622837827,False,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . ","sustains its dreamlike glide through a succession of cheesy conjunction and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
758,1,39,39,39,0.09041835357624832,0.3,0.4074815168578293,False,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","may be far from the best of the series , but it 'sec assured , wonderfully reverential of its past and thrilling enough to make it abundantly clear that this flick phenomenon has once again reinvented itself for a new generation . "
558,1,27,27,27,0.4358974358974359,0.5,0.8658959708717593,False,"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ","although german cooking does not come readily to mind when considering the man 's best cuisine , generally martha could make deutchland a popular destination for thirsty tourists . "
89,1,17,17,17,0.2647058823529412,0.7,0.774365226946848,False,"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the patch 'mho a little crazy , but it held my interest from start to finish . "
604,1,20,20,20,0.5368421052631579,0.7,0.9328084013445677,False,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . ,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
432,0,8,8,8,0.7142857142857143,1.0,0.9885239111400518,False,coughs and sputters on its own postmodern conceit . ,cough and sputters on its own postmodern conceit . 
32,1,5,5,5,0.8,1.0,0.994416222239844,False,"a gorgeous , witty , seductive movie . ","a gorgeous , witty , seductive movie . "
30,1,26,26,26,0.2123076923076923,0.7,0.6756862732041714,False,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","thank to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . "
95,1,24,24,24,0.2971014492753623,0.7,0.8943755059794724,False,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial bias in its ugly and diverse forms . 
223,1,13,13,13,0.7948717948717948,1.0,0.9808174531791961,False,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . "
238,0,11,11,11,0.7818181818181819,1.0,0.9865131175450713,False,"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally funny , but overall limp , fish-out-of-water story . "
517,1,19,19,19,0.5555555555555556,0.9,0.9261233534095019,False,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . ","non far beneath the surface , this reconfigured tale asks disturbing questions near those things we expect from military epics . "
616,1,24,24,24,0.3333333333333333,0.6,0.7604811559889684,False,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . ","there 'sulfur really only one practiced mind in this pic , but the conductor runs with it and presents it with an unforgettable visual panache . "
27,1,22,22,22,0.021645021645021644,0.3,0.5409706030483261,False,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,it 'randomness an quirky treat that pokes fun at the democratic exercise while also examining its significance for those who take part . 
574,0,13,13,12,0.42424242424242425,0.9,0.7702531496361347,False,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","a tolerant , melodramatic estrogen opera that 's pretty toxic in IT own right . "
733,0,27,27,27,0.34472934472934474,0.6,-0.8518266675984482,True,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ","the man from elysian fields is a cold , blissfulness-less work that groans along thinking itself some crucial comment on how life throws us some beguiling curves . "
665,1,22,22,22,0.46320346320346323,0.8,0.8308573410761725,False,"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ","and if you 're not nearly moved to snap by a couple of scenes , you 've arrive ice water in your veins . "
718,1,11,11,10,0.6,1.0,0.885641911852707,False,"this is human comedy at its most amusing , interesting and confirming . ","this is human comedy at IT most amusing , interesting and confirming . "
859,1,13,13,13,0.5128205128205128,0.8,0.9073573858594064,False,"add yet another hat to a talented head , clooney 's a good director . ","add yet another hat to a talented head , clooney 's a good director . "
429,0,18,18,18,0.35947712418300654,0.7,0.8079655311786527,False,"the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . ","the film 's threadbare message is not helped by the thin characterizations , nonexistent patch and pretentious visual style . "
225,1,20,20,19,0.4152046783625731,0.6,0.9046393975757613,False,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far more imaginative and ambitious than the little , cash-in lineament jukebox has made from IT former animated tv series . "
459,1,40,40,40,0.11794871794871795,0.3,0.49431460181479936,False,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that helium is one of the luckiest men alive . "
603,1,17,17,17,0.17647058823529413,0.6,0.5680379902695306,False,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little cinema . "
284,0,7,7,7,0.9047619047619048,1.0,0.9924368977276059,False,directed in a paint-by-numbers manner . ,directed in a paint-by-numbers manner . 
828,0,34,34,34,0.5579322638146168,0.8,0.9027816818067593,False,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a sottish roundhouse , and whatever passes for logic is a component of the last plot device left standing . "
6,0,4,4,4,0.6666666666666666,1.0,0.9999952825747139,False,a sometimes tedious film . ,a sometimes tedious film . 
777,1,27,27,27,0.3903133903133903,0.8,0.8236800766169639,False,"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ","by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . "
825,1,25,25,25,0.15333333333333332,0.5,0.7961928967306823,False,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . 
163,0,40,40,40,0.5128205128205128,0.8,0.7617930889590104,False,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? ","slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , wherefore spend money on a dog care this when you can rent a pedigree instead ? "
