id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,flip,text,aug_text
654,0,21,21,20,0.9052631578947369,0.9,0.9919476556055492,False,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . ,a science-fiction pastiche so lacking in originality that if you stripped aside IT inspirations there would be cute little left . 
114,1,29,29,28,0.8253968253968254,0.9,0.989925197300958,False,"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","it haunts you , you ca n't forget it , you admire IT concept and are able to resolve some of the confusions you had while watching it . "
25,0,27,27,27,0.8347578347578347,0.8,0.9915278792001662,False,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","snick , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . "
759,0,31,31,31,1.0,1.0,1.0000000000000002,False,"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ","if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . "
281,0,9,9,9,1.0,1.0,0.9999999999999999,False,chokes on its own depiction of upper-crust decorum . ,chokes on its own depiction of upper-crust decorum . 
250,1,14,14,14,1.0,1.0,0.9999999999999999,False,one of the more intelligent children 's movies to hit theaters this year . ,one of the more intelligent children 's movies to hit theaters this year . 
228,1,16,16,16,0.8166666666666667,0.9,0.9336446303957988,False,it provides an honest look at a community striving to anchor itself in new grounds . ,it provides an reliable look at a community striving to anchor itself in new grounds . 
142,0,16,16,16,1.0,1.0,1.0,False,what better message than ` love thyself ' could young women of any size receive ? ,what better message than ` love thyself ' could young women of any size receive ? 
754,1,14,14,14,1.0,1.0,1.0000000000000002,False,the film will play equally well on both the standard and giant screens . ,the film will play equally well on both the standard and giant screens . 
104,1,47,47,46,0.4241545893719807,0.7,0.8451008764488531,False,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the torpedo is stoic , the wife is patient , the kids are as cute as all amaze-taboo and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . "
692,1,24,24,24,0.7101449275362319,0.9,0.984421809331367,False,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . ","sustains its dreamlike glide through a succession of cheesy conjunction and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
758,1,42,42,42,0.5632984901277585,0.6,0.8327194802205758,False,"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","may be far from the best of the series , but it 'sec assured , wonderfully reverential of its past and thrilling enough to make it abundantly clear that this flick phenomenon has once again reinvented itself for a new generation . "
558,1,29,29,29,0.6108374384236454,0.7,0.9024986787910468,False,"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ","although german cooking does not come readily to mind when considering the man 's best cuisine , generally martha could make deutchland a popular destination for thirsty tourists . "
89,1,19,19,19,0.5906432748538012,0.8,0.9316653237505749,False,"we know the plot 's a little crazy , but it held my interest from start to finish . ","we know the patch 'mho a little crazy , but it held my interest from start to finish . "
604,1,22,22,22,1.0,1.0,1.0,False,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . ,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
432,0,9,9,9,0.3888888888888889,1.0,0.9003941856851483,False,coughs and sputters on its own postmodern conceit . ,cough and sputters on its own postmodern conceit . 
32,1,8,8,8,1.0,1.0,1.0,False,"a gorgeous , witty , seductive movie . ","a gorgeous , witty , seductive movie . "
30,1,28,28,28,0.8624338624338624,1.0,0.9738987445580362,False,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","thank to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . "
95,1,26,26,26,0.8830769230769231,0.9,0.9954420333618609,False,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial bias in its ugly and diverse forms . 
223,1,17,17,17,1.0,1.0,1.0,False,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ","corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . "
238,0,11,11,11,1.0,1.0,1.0000000000000002,False,"an occasionally funny , but overall limp , fish-out-of-water story . ","an occasionally funny , but overall limp , fish-out-of-water story . "
517,1,21,21,21,0.6095238095238096,0.8,0.8042158992909834,False,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . ","non far beneath the surface , this reconfigured tale asks disturbing questions near those things we expect from military epics . "
616,1,26,26,26,0.40923076923076923,0.6,0.9497277808007053,False,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . ","there 'sulfur really only one practiced mind in this pic , but the conductor runs with it and presents it with an unforgettable visual panache . "
27,1,23,23,23,0.525691699604743,0.9,0.8773643613885209,False,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,it 'randomness an quirky treat that pokes fun at the democratic exercise while also examining its significance for those who take part . 
574,0,15,15,14,0.4945054945054945,0.9,0.5873151243993836,False,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . ","a tolerant , melodramatic estrogen opera that 's pretty toxic in IT own right . "
203,0,2,2,2,1.0,1.0,0.9999999999999998,False,bad . ,bad . 
733,0,28,28,27,0.36752136752136755,0.7,-0.6693012106820053,True,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ","the man from elysian fields is a cold , blissfulness-less work that groans along thinking itself some crucial comment on how life throws us some beguiling curves . "
665,1,24,24,24,0.6666666666666666,0.9,0.9306928266105343,False,"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ","and if you 're not nearly moved to snap by a couple of scenes , you 've arrive ice water in your veins . "
718,1,13,13,12,0.8181818181818182,0.9,0.9738338428469444,False,"this is human comedy at its most amusing , interesting and confirming . ","this is human comedy at IT most amusing , interesting and confirming . "
859,1,15,15,15,1.0,1.0,0.9999999999999999,False,"add yet another hat to a talented head , clooney 's a good director . ","add yet another hat to a talented head , clooney 's a good director . "
429,0,20,20,20,0.7052631578947368,0.8,0.9777677587211688,False,"the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . ","the film 's threadbare message is not helped by the thin characterizations , nonexistent patch and pretentious visual style . "
225,1,21,21,20,0.6,0.8,0.9172193473204726,False,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far more imaginative and ambitious than the little , cash-in lineament jukebox has made from IT former animated tv series . "
459,1,43,43,43,0.8538205980066446,1.0,0.9861192419735326,False,"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that helium is one of the luckiest men alive . "
603,1,17,17,17,0.8088235294117647,0.9,0.9715163405563682,False,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ","first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little cinema . "
284,0,6,6,6,1.0,1.0,1.0,False,directed in a paint-by-numbers manner . ,directed in a paint-by-numbers manner . 
828,0,37,37,37,0.6486486486486487,0.8,0.9406526119467781,False,"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a sottish roundhouse , and whatever passes for logic is a component of the last plot device left standing . "
6,0,5,5,5,1.0,1.0,1.0000000000000002,False,a sometimes tedious film . ,a sometimes tedious film . 
777,1,31,31,31,1.0,1.0,0.9999999999999999,False,"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ","by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . "
825,1,27,27,27,1.0,1.0,1.0,False,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . 
163,0,44,44,44,0.5369978858350951,0.7,0.9182164323924354,False,"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? ","slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , wherefore spend money on a dog care this when you can rent a pedigree instead ? "
714,1,23,23,23,1.0,1.0,1.0,False,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . 
856,1,23,23,23,0.5098814229249012,0.7,0.9214718310706259,False,"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ","in a way , the celluloid feels like a breath of fresh air , but only to those that allow it in . "
348,0,7,7,7,0.6190476190476191,1.0,0.970499217742912,False,just one bad idea after another . ,just unitary bad idea after another . 
837,1,10,10,10,0.6888888888888889,1.0,0.8155746232456937,False,will amuse and provoke adventurous adults in specialty venues . ,testament amuse and chivvy adventurous adults in specialty venues . 
159,1,11,11,11,0.6727272727272727,0.9,0.9941099631896113,False,"like leon , it 's frustrating and still oddly likable . ","same leon , it 's frustrating and still oddly likable . "
220,1,19,19,19,0.5906432748538012,0.9,0.8823351609473732,False,the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,the socio-histo-political treatise is told in earnest tread ... ( and ) personal illusion is deconstructed with poignancy . 
781,0,6,6,6,0.8666666666666667,1.0,0.9981047747714702,False,at once half-baked and overheated . ,at once half-baked and overheat . 
344,1,16,16,16,0.7166666666666667,0.9,0.946343096147124,False,"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","there is a fabric of complex ideas here , and flavor that profoundly deepen them . "
862,0,42,42,42,0.5470383275261324,0.8,-0.8454494639488987,True,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ","it 's inoffensive , cheerful , built to inspire the young multitude , set to an unending soundtrack of beach company pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as commove as a sunburn . "
94,1,24,24,24,0.8043478260869565,0.9,0.9816964045149369,False,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","byler reveals his characters in a way that intrigues and eve fascinates U , and he never reduces the situation to simple melodrama . "
389,1,14,14,14,0.07692307692307693,0.7,0.034545417020244364,True,"thekids will probably stay amused at the kaleidoscope of big , colorful characters . ","thekids will probably stay diverted at the kaleidoscope of big , colorful characters . "
99,0,10,10,10,0.4666666666666667,1.0,0.9396429087070419,False,why make a documentary about these marginal historical figures ? ,why prepare a documentary about these marginal historical figures ? 
367,1,12,12,12,1.0,1.0,1.0,False,there has always been something likable about the marquis de sade . ,there has always been something likable about the marquis de sade . 
352,1,15,15,15,1.0,1.0,1.0000000000000002,False,"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","a swashbuckling tale of love , betrayal , revenge and above all , faith . "
618,0,20,20,20,0.5263157894736842,0.8,0.892711519762273,False,"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . ","without non-stop techno or the experiential overtones of a kieslowski morality story , maelström is just another winter sleepers . "
270,1,9,9,9,0.8333333333333334,1.0,0.9968494935255906,False,dense with characters and contains some thrilling moments . ,dense with characters and carry some thrilling moments . 
44,0,19,19,19,0.6374269005847953,0.9,0.9365088558591793,False,"the title not only describes its main characters , but the lazy people behind the camera as well . ","the title non only describes its main characters , but the lazy people behind the camera as well . "
747,1,29,29,29,1.0,1.0,1.0,False,"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . "
470,1,12,12,11,0.7454545454545455,0.9,0.9849221107302955,False,reggio 's continual visual barrage is absorbing as well as thought-provoking . ,reggio 's continual visual barrage is absorbing as well as thought-beset . 
549,0,6,6,6,1.0,1.0,0.9999999999999999,False,a coarse and stupid gross-out . ,a coarse and stupid gross-out . 
127,0,35,35,35,0.9126050420168067,0.9,0.9973639569245369,False,"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ","in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the damage one pays for being dishonest . "
387,1,14,14,14,0.7802197802197802,0.9,0.9569394850615903,False,director andrew niccol ... demonstrates a wry understanding of the quirks of fame . ,director andrew niccol ... manifest a wry savvy of the quirks of fame . 
80,1,18,18,18,1.0,1.0,0.9999999999999998,False,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . 
565,1,17,17,17,0.7647058823529411,0.8,0.9793854323638504,False,there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . ,there are some wonderfully fresh moments that smooth the moral stiffness with human forgivingness and hopefulness . 
300,1,11,11,11,0.5272727272727272,0.9,0.9450483734212128,False,"fun , flip and terribly hip bit of cinematic entertainment . ","fun , flip and awful hip snatch of cinematic entertainment . "
643,1,12,12,12,0.2727272727272727,0.9,-0.6241844921114276,True,"the jabs it employs are short , carefully placed and dead-center . ","the jabs it employs are short , cautiously placed and dead-center . "
633,1,13,13,13,1.0,1.0,1.0000000000000002,False,"still , as a visual treat , the film is almost unsurpassed . ","still , as a visual treat , the film is almost unsurpassed . "
370,0,25,25,24,0.6884057971014492,0.8,0.9207180190604911,False,"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . ","partway through determine this saccharine , easter-egg-colorize concoction , you realize that it is made up of three episodes of a rejected tv show . "
591,0,9,9,9,0.7222222222222222,1.0,0.9416111551472508,False,i got a headache watching this meaningless downer . ,unity acquire a vexation watching this meaningless downer . 
196,1,17,17,17,0.20588235294117646,0.7,0.4950324692042453,False,"so , too , is this comedy about mild culture clashing in today 's new delhi . ","so , also , is this comedy about mild culture clashing in nowadays 's raw delhi . "
721,1,9,9,9,0.6111111111111112,1.0,0.9131465771462014,False,"a poignant , artfully crafted meditation on mortality . ","a poignant , artfully crafted speculation on mortality . "
