id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,flip,text,aug_text
481,1,4,4,4,1.0,1.0,0.9999014373486379,False,funny but perilously slight . ,funny but perilously slight . 
186,1,18,18,18,0.5816993464052288,0.8,0.9812937989029122,False,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . "
745,0,13,13,13,0.358974358974359,0.8,0.5171048702065794,False,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,made with nobelium discernible craft and monstrously sanctimonious in dealing with puerility loss . 
592,0,22,22,22,0.16883116883116883,0.5,0.9426291301448075,False,zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . ,zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . 
311,1,5,5,5,0.4,1.0,0.6021919424897879,False,"a warm , funny , engaging film . ","a warm , queer , engaging take . "
205,1,9,9,9,0.8888888888888888,1.0,0.9932258610238699,False,falls neatly into the category of good stupid fun . ,falls neatly into the category of good stupid fun . 
740,1,26,26,26,0.2553846153846154,0.6,0.6267623799512684,False,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . ","jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimfull with gentle witticism , waxwork pathos , and lyric moments that linger like snapshots of memory . "
419,0,7,7,7,0.14285714285714285,1.0,0.7053393184282286,False,i 'm just too bored to care . ,i 'm scarce too bored to care . 
775,0,19,19,19,0.4502923976608187,0.7,0.9190009730606755,False,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,not really bad so much as distasteful : we need kidnapping suspense drama right now like we need doomsday thrillers . 
733,0,27,27,27,0.32193732193732194,0.5,0.8853548139867629,False,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ","the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . "
776,0,21,21,21,0.3619047619047619,0.6,0.9095804583056393,False,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . "
271,0,6,6,6,0.4666666666666667,1.0,0.8155170141740996,False,as unseemly as its title suggests . ,as unseemly as its title intimate . 
545,0,17,17,17,0.3088235294117647,0.7,0.9605255392884591,False,"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . ","from the opening scenes , it 'entropy clear that all about the benjamins is a all formulaic movie . "
251,0,15,15,15,0.6761904761904762,0.9,0.9640187168911757,False,the film tries too hard to be funny and tries too hard to be hip . ,the film tries too hard to be funny and tries too hard to be hip . 
651,0,19,19,19,0.40350877192982454,0.8,0.8317505162142733,False,"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . ","due to some script helplessness and the casting of the director 's brother , the film dog off into inconsequentiality . "
832,1,16,16,16,0.6,0.8,0.972027475286762,False,manages to show life in all of its banality when the intention is quite the opposite . ,manages to show life in all of its banality when the intention is quite the opposite . 
752,0,24,24,24,0.5,0.6,0.8619029263490534,False,like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ,like watching a groom rehearsal the week before the show goes up : everything 's in place but something 'mho just a little off-kilter . 
510,1,19,19,19,0.09941520467836257,0.4,0.4298858754102116,False,"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","the vivid lead performances support interest and empathy , but the journeying is far more interesting than the final destination . "
362,1,21,21,21,0.09523809523809523,0.4,0.6092850122437385,False,"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . ","as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its darkness soul . "
425,1,18,18,18,0.22875816993464052,0.5,0.8143208926995095,False,"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","while the theme about techno-saturation are far from novel , they 're presented with a wry dark humor . "
539,0,5,5,5,0.8,1.0,0.9999877103872611,False,do not see this film . ,do not see this film . 
869,0,14,14,14,0.45054945054945056,0.8,0.9862257624448081,False,a subject like this should inspire reaction in its audience ; the pianist does not . ,a subject like this should inspire reaction in its audience ; the pianist does not . 
630,1,17,17,17,0.4411764705882353,0.7,0.8767486061703538,False,a taut psychological thriller that does n't waste a moment of its two-hour running time . ,a taut psychological thriller that does n't waste a moment of its two-hour running time . 
223,1,13,13,13,0.5128205128205128,0.8,0.9284826376845388,False,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ","corny , soupy and predictable , but still manages to be kind of heartwarming , nonetheless . "
316,1,14,14,14,0.42857142857142855,0.9,0.7700852619867842,False,"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ","awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' "
556,0,14,14,14,0.14285714285714285,0.7,0.8017313491752112,False,but it 's too long and too convoluted and it ends in a muddle . ,but it 's overly long and too convoluted and it ends in a muddle . 
720,1,21,21,21,0.41904761904761906,0.7,0.7807368435768687,False,worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,worth watching for dong jie 's performance -- and for the agency it documents a culture in the throes of rapid change . 
338,0,21,21,21,0.18095238095238095,0.6,0.7831308916164935,False,"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ","it 's of the quality of a less harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remaking . "
531,0,31,31,31,0.15698924731182795,0.6,0.5526743539482388,False,"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ","( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in fatuousness of the whole amour defeats them . "
76,0,12,12,12,0.42424242424242425,0.8,0.9997950526782787,False,the movie fails to live up to the sum of its parts . ,the movie fails to bouncy up to the sum of its component . 
