id,pred_label,orig_len,aug_len,aligned_tokens,kendall_tau,top_k_overlap,cosine_similarity,flip,text,aug_text
168,1,11,11,11,0.5272727272727272,0.9,0.8580148101886191,False,manages to be sweet and wickedly satisfying at the same time . ,manages to be sweet and wickedly satisfying at the same time . 
428,1,6,6,6,0.8666666666666667,1.0,0.9878899814594363,False,"beautifully observed , miraculously unsentimental comedy-drama . ","beautifully observed , miraculously unsentimental comedy-drama . "
706,0,5,5,5,0.8,1.0,0.9984526553971352,False,how do you spell cliché ? ,how do you spell cliché ? 
870,0,9,9,9,0.5,1.0,0.9869489124923014,False,... is an arthritic attempt at directing by callie khouri . ,... is an arthritic attempt at directing by callie khouri . 
650,0,8,8,8,0.9285714285714286,1.0,0.980496181028345,False,"too slow , too long and too little happens . ","too slow , too long and too little happens . "
288,1,31,31,31,0.0064516129032258064,0.4,0.6491986041313481,False,the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ,the caliber of the art combined with the humor and intelligence of the script allow the filmmaker to present the biblical message of forgiveness without it ever becoming preachy or cloying . 
490,0,6,6,6,0.8666666666666667,1.0,0.9934078521054746,False,detox is ultimately a pointless endeavor . ,detox is ultimately a pointless endeavor . 
863,0,30,30,30,0.33793103448275863,0.7,0.9483793023962771,False,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","while it 's genuinely cool to hear characters talk about former belt records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can disaffect even the savviest audiences . "
221,0,6,6,6,0.8666666666666667,1.0,0.9999814308229525,False,my reaction in a word : disappointment . ,my reaction in a word : disappointment . 
811,0,32,32,32,0.4032258064516129,0.8,0.8050737542396679,False,the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production outcome . 
